# Experiment Results
# Name,D_B2_wall_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.05
# Overall Avg,0.04
# Overall Std,0.19
# Block Averages (per 100 eps),"0.01, 0.07, 0.04, 0.02, 0.05"
# --- Observational Notes ---
# Training Stability (avg variance),0.02
# Max Performance Drop (forgetting),0.06
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
333,0,1,0.04,401,42766,0.04,0.20,0.07,0.03,0
334,0,1,0.04,28,42794,0.04,0.20,0.07,0.03,0
335,0,1,0.04,401,43195,0.04,0.20,0.07,0.03,0
336,0,1,0.04,401,43596,0.04,0.20,0.07,0.03,0
337,0,1,0.04,401,43997,0.04,0.20,0.07,0.03,0
338,0,1,0.04,401,44398,0.04,0.20,0.07,0.03,0
339,0,1,0.04,16,44414,0.04,0.20,0.07,0.03,0
340,0,1,0.04,401,44815,0.04,0.20,0.07,0.03,0
341,0,1,0.04,1,44816,0.04,0.20,0.07,0.03,0
342,1,1,0.05,35,44851,0.06,0.24,0.07,0.02,0
343,0,1,0.05,9,44860,0.06,0.24,0.07,0.02,0
344,0,1,0.05,401,45261,0.04,0.20,0.07,0.02,0
345,0,1,0.05,401,45662,0.04,0.20,0.07,0.02,0
346,0,1,0.05,401,46063,0.04,0.20,0.07,0.02,0
347,0,1,0.04,401,46464,0.04,0.20,0.07,0.03,0
348,0,1,0.04,401,46865,0.04,0.20,0.07,0.03,0
349,0,1,0.04,401,47266,0.04,0.20,0.07,0.03,0
350,0,1,0.04,401,47667,0.04,0.20,0.07,0.03,0
351,0,1,0.04,401,48068,0.04,0.20,0.07,0.03,0
352,0,1,0.04,401,48469,0.04,0.20,0.07,0.03,0
353,0,1,0.04,401,48870,0.04,0.20,0.07,0.03,0
354,0,1,0.04,401,49271,0.04,0.20,0.07,0.03,0
355,0,1,0.04,401,49672,0.04,0.20,0.07,0.03,0
356,0,1,0.04,401,50073,0.04,0.20,0.07,0.03,0
357,0,1,0.04,401,50474,0.04,0.20,0.07,0.03,0
358,0,1,0.04,11,50485,0.04,0.20,0.07,0.03,0
359,0,1,0.04,15,50500,0.04,0.20,0.07,0.03,0
360,0,1,0.04,401,50901,0.04,0.20,0.07,0.03,0
361,0,1,0.04,401,51302,0.04,0.20,0.07,0.03,0
362,0,1,0.04,401,51703,0.04,0.20,0.07,0.03,0
363,0,1,0.04,401,52104,0.04,0.20,0.07,0.03,0
364,0,1,0.03,401,52505,0.04,0.20,0.07,0.04,0
365,0,1,0.03,401,52906,0.04,0.20,0.07,0.04,0
366,0,1,0.03,401,53307,0.02,0.14,0.07,0.04,0
367,0,1,0.03,401,53708,0.02,0.14,0.07,0.04,0
368,0,1,0.03,1,53709,0.02,0.14,0.07,0.04,0
369,0,1,0.03,15,53724,0.02,0.14,0.07,0.04,0
370,0,1,0.03,401,54125,0.02,0.14,0.07,0.04,0
371,0,1,0.03,401,54526,0.02,0.14,0.07,0.04,0
372,0,1,0.03,1,54527,0.02,0.14,0.07,0.04,0
373,0,1,0.03,1,54528,0.02,0.14,0.07,0.04,0
374,0,1,0.03,3,54531,0.02,0.14,0.07,0.04,0
