# Experiment Results
# Name,D_C2_wall_large_memory
# Architecture,11→256→3
# Memory Size,500000
# Wall Obstacle,True
# Final Record,29
# Final Avg (last 100),3.15
# Overall Avg,1.30
# Overall Std,3.08
# Block Averages (per 100 eps),"0.11, 0.22, 0.82, 2.19, 3.15"
# --- Observational Notes ---
# Training Stability (avg variance),23.17
# Max Performance Drop (forgetting),0.57
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
363,0,19,1.42,401,131483,13.73,3.71,1.45,0.03,0
364,0,19,1.42,1,131484,13.64,3.69,1.45,0.03,0
365,3,19,1.45,701,132185,13.58,3.68,1.45,-0.00,0
366,7,19,1.52,1101,133286,13.96,3.74,1.50,-0.02,0
367,1,19,1.53,89,133375,13.89,3.73,1.51,-0.02,0
368,0,19,1.52,57,133432,13.89,3.73,1.51,-0.01,0
369,16,19,1.68,2001,135433,17.49,4.18,1.66,-0.02,0
370,1,19,1.69,501,135934,17.41,4.17,1.67,-0.02,0
371,1,19,1.70,501,136435,17.05,4.13,1.68,-0.02,0
372,1,19,1.71,501,136936,16.97,4.12,1.69,-0.02,0
373,1,19,1.72,501,137437,16.89,4.11,1.70,-0.02,0
374,5,19,1.76,201,137638,16.88,4.11,1.75,-0.01,0
375,0,19,1.76,401,138039,16.88,4.11,1.75,-0.01,0
376,0,19,1.76,401,138440,16.88,4.11,1.75,-0.01,0
377,0,19,1.76,401,138841,16.88,4.11,1.75,-0.01,0
378,0,19,1.75,401,139242,16.97,4.12,1.75,0.00,0
379,0,19,1.75,401,139643,16.97,4.12,1.75,0.00,0
380,4,19,1.78,801,140444,16.77,4.10,1.77,-0.01,0
381,1,19,1.79,94,140538,16.69,4.09,1.77,-0.02,0
382,1,19,1.80,501,141039,16.61,4.08,1.78,-0.02,0
383,2,19,1.82,601,141640,16.56,4.07,1.80,-0.02,0
384,0,19,1.82,401,142041,16.56,4.07,1.80,-0.02,0
385,0,19,1.82,401,142442,16.65,4.08,1.80,-0.02,0
386,0,19,1.82,401,142843,16.73,4.09,1.80,-0.02,0
387,2,19,1.84,601,143444,16.61,4.08,1.82,-0.02,0
388,7,19,1.91,1101,144545,16.86,4.11,1.89,-0.02,0
389,0,19,1.91,401,144946,16.86,4.11,1.89,-0.02,0
390,0,19,1.91,401,145347,16.86,4.11,1.89,-0.02,0
391,0,19,1.91,401,145748,16.86,4.11,1.89,-0.02,0
392,4,19,1.91,801,146549,16.75,4.09,1.93,0.02,0
393,0,19,1.90,401,146950,16.75,4.09,1.93,0.03,0
394,0,19,1.88,401,147351,16.75,4.09,1.93,0.05,0
395,4,19,1.88,801,148152,16.72,4.09,1.93,0.05,0
396,7,19,1.95,1101,149253,17.07,4.13,1.93,-0.02,0
397,5,19,2.00,901,150154,17.13,4.14,1.98,-0.02,0
398,2,19,2.02,601,150755,16.98,4.12,2.00,-0.02,0
399,3,19,2.03,701,151456,11.72,3.42,2.03,-0.00,0
400,19,19,2.19,2301,153757,15.96,3.99,2.20,0.01,0
401,2,19,2.21,601,154358,15.18,3.90,2.20,-0.01,0
402,1,19,2.22,501,154859,14.65,3.83,2.20,-0.02,0
403,0,19,2.22,401,155260,13.90,3.73,2.20,-0.02,0
404,0,19,2.22,1,155261,13.98,3.74,2.20,-0.02,0
405,0,19,2.22,1,155262,13.93,3.73,2.20,-0.02,0
406,0,19,2.18,1,155263,14.00,3.74,2.20,0.02,0
407,0,19,2.16,1,155264,14.00,3.74,2.20,0.04,0
408,0,19,2.16,1,155265,14.00,3.74,2.20,0.04,0
409,0,19,2.16,18,155283,14.08,3.75,2.20,0.04,0
410,1,19,2.17,501,155784,14.01,3.74,2.20,0.03,0
411,0,19,2.12,5,155789,14.11,3.76,2.20,0.08,0
412,9,19,2.17,1301,157090,14.88,3.86,2.20,0.03,0
413,1,19,2.16,501,157591,14.81,3.85,2.20,0.04,0
414,3,19,2.14,108,157699,14.72,3.84,2.20,0.06,0
415,1,19,2.15,501,158200,14.74,3.84,2.20,0.05,0
416,2,19,2.17,601,158801,14.28,3.78,2.20,0.03,0
417,5,19,2.22,901,159702,14.41,3.80,2.20,-0.02,0
418,1,19,2.23,501,160203,14.34,3.79,2.21,-0.02,0
419,4,19,2.27,801,161004,10.56,3.25,2.25,-0.02,0
420,5,19,2.32,901,161905,10.71,3.27,2.30,-0.02,0
421,0,19,2.25,401,162306,10.78,3.28,2.30,0.05,0
422,1,19,2.26,501,162807,10.78,3.28,2.30,0.04,0
423,5,19,2.31,901,163708,10.92,3.30,2.30,-0.01,0
424,5,19,2.36,901,164609,10.92,3.30,2.34,-0.02,0
425,5,19,2.41,901,165510,10.98,3.31,2.39,-0.02,0
426,9,19,2.50,1301,166811,11.76,3.43,2.48,-0.02,0
427,16,19,2.66,2001,168812,15.23,3.90,2.63,-0.03,0
428,0,19,2.65,401,169213,15.23,3.90,2.63,-0.02,0
429,3,19,2.68,701,169914,15.08,3.88,2.65,-0.03,0
430,9,19,2.71,1301,171215,15.81,3.98,2.74,0.03,0
431,10,19,2.81,1401,172616,16.71,4.09,2.78,-0.03,0
432,15,19,2.96,1901,174517,19.39,4.40,2.93,-0.03,0
433,9,19,3.04,1301,175818,19.97,4.47,3.02,-0.02,0
434,13,19,3.17,1701,177519,21.46,4.63,3.14,-0.03,0
435,1,19,3.17,501,178020,21.33,4.62,3.15,-0.02,0
436,29,29,3.42,1607,179627,33.43,5.78,3.43,0.01,0
437,1,29,3.43,53,179680,33.54,5.79,3.43,-0.00,0
438,8,29,3.51,1201,180881,33.67,5.80,3.48,-0.03,0
439,8,29,3.59,1201,182082,33.53,5.79,3.55,-0.04,0
440,0,29,3.59,5,182087,33.53,5.79,3.55,-0.04,0
441,0,29,3.59,6,182093,33.53,5.79,3.55,-0.04,0
442,8,29,3.67,1201,183294,33.76,5.81,3.63,-0.04,0
443,0,29,3.67,3,183297,33.76,5.81,3.63,-0.04,0
444,9,29,3.76,1301,184598,33.69,5.80,3.72,-0.04,0
445,0,29,3.75,401,184999,34.13,5.84,3.72,-0.03,0
446,0,29,3.72,401,185400,34.45,5.87,3.72,0.00,0
447,0,29,3.68,401,185801,34.85,5.90,3.72,0.04,0
448,1,29,3.69,501,186302,34.97,5.91,3.72,0.03,0
449,0,29,3.50,401,186703,35.32,5.94,3.72,0.22,0
450,0,29,3.40,401,187104,31.28,5.59,3.72,0.32,0
451,5,29,3.36,901,188005,31.22,5.59,3.72,0.36,0
452,3,29,3.31,701,188706,31.05,5.57,3.72,0.41,0
453,1,29,3.23,53,188759,30.91,5.56,3.72,0.49,0
454,7,29,3.29,1101,189860,30.71,5.54,3.72,0.43,0
455,10,29,3.34,945,190805,30.97,5.56,3.72,0.38,0
456,1,29,3.34,501,191306,30.81,5.55,3.72,0.38,0
457,0,29,3.34,401,191707,30.81,5.55,3.72,0.38,0
458,1,29,3.35,501,192208,30.65,5.54,3.72,0.37,0
459,0,29,3.32,401,192609,30.65,5.54,3.72,0.40,0
460,0,29,3.32,401,193010,30.81,5.55,3.72,0.40,0
461,0,29,3.30,401,193411,30.81,5.55,3.72,0.42,0
462,0,29,3.25,401,193812,30.77,5.55,3.72,0.47,0
463,0,29,3.25,401,194213,30.92,5.56,3.72,0.47,0
464,0,29,3.25,401,194614,31.25,5.59,3.72,0.47,0
465,0,29,3.22,401,195015,31.40,5.60,3.72,0.50,0
466,17,29,3.32,2101,197116,34.49,5.87,3.72,0.40,0
467,3,29,3.34,701,197817,34.53,5.88,3.72,0.38,0
468,0,29,3.34,401,198218,34.69,5.89,3.72,0.38,0
469,0,29,3.18,1,198219,35.07,5.92,3.72,0.54,0
470,0,29,3.17,401,198620,35.43,5.95,3.72,0.55,0
471,8,29,3.24,387,199007,35.32,5.94,3.72,0.48,0
472,2,29,3.25,194,199201,35.21,5.93,3.72,0.47,0
473,1,29,3.25,501,199702,35.43,5.95,3.72,0.47,0
474,1,29,3.21,501,200203,35.64,5.97,3.72,0.51,0
475,1,29,3.22,34,200237,35.84,5.99,3.72,0.50,0
476,0,29,3.22,401,200638,35.70,5.97,3.72,0.50,0
477,1,29,3.23,501,201139,32.92,5.74,3.72,0.49,0
478,1,29,3.24,110,201249,32.79,5.73,3.72,0.48,0
479,8,29,3.32,1201,202450,33.13,5.76,3.72,0.40,0
480,0,29,3.28,401,202851,32.86,5.73,3.72,0.44,0
481,5,29,3.32,901,203752,32.09,5.66,3.72,0.40,0
482,1,29,3.32,501,204253,29.52,5.43,3.72,0.40,0
483,0,29,3.30,401,204654,29.05,5.39,3.72,0.42,0
484,0,29,3.30,5,204659,27.21,5.22,3.72,0.42,0
485,0,29,3.30,401,205060,27.31,5.23,3.72,0.42,0
486,1,29,3.31,501,205561,13.35,3.65,3.72,0.41,0
487,0,29,3.29,401,205962,13.42,3.66,3.72,0.43,0
488,1,29,3.23,501,206463,12.77,3.57,3.72,0.49,0
489,1,29,3.24,501,206964,12.08,3.48,3.72,0.48,0
490,5,29,3.29,901,207865,12.18,3.49,3.72,0.43,0
491,0,29,3.29,401,208266,12.18,3.49,3.72,0.43,0
492,0,29,3.25,1,208267,11.53,3.40,3.72,0.47,0
493,3,29,3.28,154,208421,11.48,3.39,3.72,0.44,0
494,3,29,3.31,701,209122,10.49,3.24,3.72,0.41,0
495,3,29,3.30,701,209823,10.45,3.23,3.72,0.42,0
496,0,29,3.23,401,210224,10.45,3.23,3.72,0.49,0
497,1,29,3.19,501,210725,10.39,3.22,3.72,0.53,0
498,1,29,3.18,501,211226,10.39,3.22,3.72,0.54,0
499,2,29,3.17,601,211827,10.32,3.21,3.72,0.55,0
500,17,29,3.15,2101,213928,14.65,3.83,3.72,0.57,0
